contact_id,entity_id,entreprise,job_title,persona_tier,raison,adresse_a_existe,linkedin_vu,nb_events_net
CON-009684,ENT-05238,FabriquiDynamics SA,HRBP,champion,sans_adresse,1,0,5
CON-004485,ENT-19089,VespiMedia & Co,People Ops Coordinator,utilisateur,sans_adresse,1,0,1
CON-028236,ENT-12225,Novasolindustries France,Directeur RH,buyer,sans_adresse,1,0,4
CON-065324,ENT-00803,Ardenvenenergie,HR Manager,champion,sans_adresse,0,0,0
CON-036292,ENT-17349,TerrahalPharma,Head of Talent Acquisition,buyer,sans_adresse,1,0,7
CON-013138,ENT-00160,Altalab France,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-061908,ENT-10126,LumiquiGroup,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-018496,ENT-04747,Estevamardata SA,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-053911,ENT-06263,GallifinPartners,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-012681,ENT-09634,Lorrilumworks SAS,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-039658,ENT-19832,Yellolexenergie,Compensation & Benefits Manager,champion,sans_adresse,1,0,3
CON-061922,ENT-03204,Cortirinenergie SARL,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-027189,ENT-17779,UlmilexFlow SA,Recruiter,utilisateur,adresse_perso,0,0,0
CON-034423,ENT-17904,UlmiquiGroup,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-033239,ENT-15159,Roccaviaflow SA,,sans_titre,adresse_perso,1,0,2
CON-037027,ENT-01303,Belfodorforge SAS,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,7
CON-006945,ENT-05192,FabrinexFood,VP Human Resources,buyer,sans_adresse,0,0,0
CON-008482,ENT-01020,AxiolumEnergie & Co,HR Manager,champion,adresse_perso,0,0,0
CON-014802,ENT-10933,MeripraMedia,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-068623,ENT-14707,RapitasWorks SA,Chief People Officer,buyer,sans_adresse,0,0,0
CON-073950,ENT-03310,Delfibelconsulting Group,HR Manager,champion,sans_adresse,0,0,0
CON-011457,ENT-20477,ZephivenData France,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-020022,ENT-09545,LorrigorLab France,Responsable Recrutement,champion,sans_adresse,1,0,1
CON-051378,ENT-08223,IvorobelConseil SAS,Responsable Recrutement,champion,adresse_perso,1,0,2
CON-075199,ENT-05209,Fabrinexworks SA,Executive Assistant,bruit,sans_adresse,1,0,1
CON-011294,ENT-10260,MavibelDynamics France,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-065443,ENT-10720,Meridordata SARL,Recruiter,utilisateur,sans_adresse,0,0,0
CON-056415,ENT-02006,BriosolIndustries,Charge de recrutement,utilisateur,sans_adresse,1,0,4
CON-057256,ENT-04700,Estevalab,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-052646,ENT-15454,SereniquiLabs,HR Intern,bruit,adresse_perso,0,0,0
CON-038730,ENT-04122,Doriovenmedia,HR Officer,utilisateur,adresse_perso,0,0,0
CON-043002,ENT-02025,BriotasFinance,Chief People Officer,buyer,sans_adresse,1,0,2
CON-065013,ENT-02810,CendrarinMedia & Co,People Ops Coordinator,utilisateur,adresse_perso,1,0,4
CON-039267,ENT-07538,Heliohalimmo SAS,Directrice RH,buyer,adresse_perso,0,0,0
CON-034301,ENT-05798,FlexibelRetail SA,Recruiter,utilisateur,sans_adresse,0,0,0
CON-063332,ENT-10291,MavicalLab France,,sans_titre,adresse_perso,1,0,4
CON-046765,ENT-12698,OptiviaFood,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-031032,ENT-12953,Ovalinexdynamics France,Office Manager,bruit,sans_adresse,1,1,5
CON-055116,ENT-19697,YellobelPartners SARL,Recruiter,utilisateur,sans_adresse,0,0,0
CON-014402,ENT-05037,Fabrifindata SAS,Chargee de recrutement,utilisateur,sans_adresse,1,0,3
CON-045132,ENT-05938,FlexilexMobility SAS,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-011358,ENT-07649,HeliopraConseil & Co,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-000761,ENT-18730,Vertiquidata Group,HRBP,champion,sans_adresse,1,0,3
CON-026892,ENT-16182,StellamarDigital SAS,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-050621,ENT-04246,Ederifinlabs,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-028659,ENT-19160,VespiRetail,Compensation & Benefits Manager,champion,sans_adresse,1,0,2
CON-046668,ENT-02190,Caurigorfood,,sans_titre,adresse_perso,0,0,0
CON-055002,ENT-02597,CendrafinTech & Co,Head of Talent Acquisition,buyer,sans_adresse,1,0,5
CON-023768,ENT-14181,QuantinexHub,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-008856,ENT-08416,IvorolumWorks SARL,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-047265,ENT-16725,SylvasolRetail,People Ops Manager,champion,sans_adresse,0,0,0
CON-012338,ENT-10651,Maviviaenergie,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-072583,ENT-02918,Cendraworks France,Office Manager,bruit,sans_adresse,1,0,2
CON-019048,ENT-18842,VertivenPartners & Co,,sans_titre,adresse_perso,1,0,4
CON-048533,ENT-06012,FlexinexWorks,COO,buyer,adresse_perso,1,0,2
CON-057241,ENT-11741,Nordipralogic,Head of Talent Acquisition,buyer,sans_adresse,1,0,4
CON-010219,ENT-10234,LumivenWorks France,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-070295,ENT-16408,StellaWorks SA,HR Business Partner,champion,sans_adresse,0,0,0
CON-046674,ENT-19847,Yellolexsoft,HR Manager,champion,sans_adresse,1,0,1
CON-042210,ENT-14628,RapiquiIndustries,,sans_titre,sans_adresse,1,0,3
CON-029902,ENT-17802,Ulmilumdigital,HR Manager,champion,sans_adresse,0,0,0
CON-049643,ENT-15538,Serenitech France,HR Business Partner,champion,adresse_perso,0,0,0
CON-024905,ENT-07875,IberidorMedia,HR Intern,bruit,sans_adresse,1,0,1
CON-051326,ENT-04950,Estevaviamobility,HR Officer,utilisateur,sans_adresse,0,0,0
CON-024521,ENT-02946,CorticalForge France,People Ops Manager,champion,sans_adresse,0,0,0
CON-065612,ENT-02932,Cortibelmedia,Executive Assistant,bruit,sans_adresse,1,0,2
CON-019344,ENT-05865,Flexifinmobility & Co,HR Business Partner,champion,adresse_perso,0,0,0
CON-048946,ENT-14344,Quantivialogic,Office Manager,bruit,adresse_perso,1,0,6
CON-021314,ENT-14314,Quantivengroup,People Ops Manager,champion,sans_adresse,1,0,1
CON-038905,ENT-16988,TalolumLab,Office Manager,bruit,sans_adresse,1,0,2
CON-053126,ENT-04472,Ederisoldynamics SAS,Head of People,buyer,sans_adresse,1,0,4
CON-035844,ENT-04770,EstevanexDynamics France,HRBP,champion,sans_adresse,0,0,0
CON-046271,ENT-06416,GallipraConseil,VP People,buyer,adresse_perso,1,0,7
CON-004887,ENT-12423,OptigorRetail SAS,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-064141,ENT-11658,NordilexWorks & Co,HRBP,champion,sans_adresse,0,0,0
CON-033651,ENT-18294,Vectopharma,,sans_titre,sans_adresse,1,1,8
CON-024020,ENT-11603,Nordigormedia,Talent Acquisition Specialist,utilisateur,adresse_perso,1,0,5
CON-000893,ENT-06610,Grimobelsystems,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-035362,ENT-19877,YellomarConsulting,VP People,buyer,sans_adresse,1,0,3
CON-067081,ENT-16002,StellacalConseil,Executive Assistant,bruit,adresse_perso,0,0,0
CON-055384,ENT-12895,OvalilexSolutions & Co,Responsable Recrutement,champion,adresse_perso,0,0,0
CON-018352,ENT-09576,LorrihalTech Group,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-071994,ENT-03047,CortihalHub,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,1
CON-014729,ENT-19948,Yelloprasolutions,Chargee de recrutement,utilisateur,adresse_perso,1,0,6
CON-060642,ENT-13803,Primoprasystems,Directrice RH,buyer,adresse_perso,0,0,0
CON-022507,ENT-13779,PrimoPharma & Co,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-032312,ENT-12448,OptihalPharma France,CHRO,buyer,adresse_perso,1,0,6
CON-047017,ENT-11864,NordivenPartners Group,HR Intern,bruit,adresse_perso,1,0,1
CON-006626,ENT-18815,Vertitaslabs & Co,HR Officer,utilisateur,adresse_perso,0,0,0
CON-003063,ENT-01061,AxionexDigital France,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-024753,ENT-18721,VertipraLogistics & Co,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-062161,ENT-17907,UlmiquiIndustries,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-032847,ENT-19307,WallicalPartners SAS,Charge de recrutement,utilisateur,adresse_perso,1,1,4
CON-028216,ENT-09423,Kelviviasystems Group,Recruiter,utilisateur,sans_adresse,0,0,0
CON-011925,ENT-03109,CortilumSolutions Group,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-040487,ENT-03253,Cortitaslab & Co,HR Intern,bruit,sans_adresse,0,0,0
CON-007675,ENT-01571,BelfosolConseil,People Ops Manager,champion,sans_adresse,0,0,0
CON-021427,ENT-01876,BriomarData SARL,HRBP,champion,adresse_perso,0,0,0
CON-015367,ENT-15495,Serenisoldynamics,HR Manager,champion,sans_adresse,0,0,0
CON-053325,ENT-16884,Talofinlab,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-053006,ENT-06045,FlexiquiForge Group,Head of HR Operations,buyer,adresse_perso,0,0,0
CON-007976,ENT-11298,NeoMedia SA,HR Business Partner,champion,sans_adresse,0,0,0
CON-012922,ENT-14822,RoccadorMobility Group,,sans_titre,sans_adresse,0,0,0
CON-032317,ENT-07463,HeliodorImmo,,sans_titre,sans_adresse,0,0,0
CON-007142,ENT-13370,PerrinexRetail,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-031069,ENT-13167,Perricallab,HR Business Partner,champion,adresse_perso,0,0,0
CON-016875,ENT-19388,Walligorpharma,People Ops Manager,champion,sans_adresse,0,0,0
CON-037015,ENT-10091,Lumipartners SA,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-063143,ENT-17505,TerrarinEnergie SA,HRBP,champion,sans_adresse,0,0,0
CON-004927,ENT-01380,BelfohalFood France,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-054373,ENT-03814,Doriofinlabs France,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-009575,ENT-04102,Doriotassoft SA,People Ops Manager,champion,sans_adresse,0,0,0
CON-061645,ENT-10303,MavicalTech SA,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-013204,ENT-13013,OvaliquiPartners Group,HR Manager,champion,sans_adresse,0,0,0
CON-013412,ENT-09931,Lumifindynamics SA,,sans_titre,adresse_perso,0,0,0
CON-072422,ENT-05062,Fabrigorconseil,HR Officer,utilisateur,adresse_perso,1,0,6
CON-020490,ENT-19151,Vespiquimobility France,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-065687,ENT-04892,EstevatasDynamics & Co,VP Human Resources,buyer,sans_adresse,0,0,0
CON-061743,ENT-01737,BriodorSoft France,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-052111,ENT-17872,Ulmipartners SAS,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-016765,ENT-04421,EderipraTech SARL,HR Intern,bruit,adresse_perso,0,0,0
CON-058964,ENT-02100,CauribelSolutions France,Head of HR Operations,buyer,sans_adresse,1,0,3
CON-044221,ENT-16964,Talolexlabs,Office Manager,bruit,adresse_perso,0,0,0
CON-052505,ENT-06897,Grimorinservices SAS,Directrice RH,buyer,sans_adresse,1,0,2
CON-046775,ENT-03590,Delfiquimobility Group,,sans_titre,sans_adresse,1,0,3
CON-008456,ENT-09595,LorrilexLogic,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-066870,ENT-06117,FlexitasIndustries Group,HR Manager,champion,sans_adresse,0,0,0
CON-073944,ENT-18664,VertimarFlow,Directrice RH,buyer,sans_adresse,0,0,0
CON-066586,ENT-17005,TalomarEnergie,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-028567,ENT-17443,TerranexForge France,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-048754,ENT-07309,Haldesoldata SARL,HR Business Partner,champion,adresse_perso,0,0,0
CON-044147,ENT-07178,HaldelumServices France,HR Business Partner,champion,adresse_perso,0,0,0
CON-004767,ENT-06468,GallirinDynamics Group,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-031824,ENT-18004,UlmivenMobility SARL,People Ops Coordinator,utilisateur,adresse_perso,1,0,1
CON-042931,ENT-11698,NordimarRetail France,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-026216,ENT-02674,CendralexSoft SARL,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-028834,ENT-13617,PrimofinConsulting Group,Chargee de recrutement,utilisateur,sans_adresse,1,0,4
CON-017220,ENT-16597,SylvamarFood Group,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-064758,ENT-08037,Iberimarsystems SA,HRBP,champion,adresse_perso,0,0,0
CON-019427,ENT-09156,Kelvihalflow & Co,HR Intern,bruit,adresse_perso,0,0,0
CON-027251,ENT-18330,VectoquiLogistics,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-071704,ENT-08238,IvorobelLogistics,Head of Talent Acquisition,buyer,sans_adresse,1,0,9
CON-024132,ENT-01106,Axioquienergie,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-027133,ENT-19406,Wallihalindustries,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-054533,ENT-05274,Fabririnmedia SA,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-069616,ENT-16863,Talodorservices,HRBP,champion,sans_adresse,1,0,6
CON-053318,ENT-18907,Vespicalimmo SAS,HR Officer,utilisateur,adresse_perso,1,0,2
CON-003053,ENT-14054,Quantiflow,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-072517,ENT-10668,Maviviasystems,HR Manager,champion,adresse_perso,0,0,0
CON-030259,ENT-02754,Cendrapraconsulting SA,Charge de recrutement,utilisateur,adresse_perso,1,0,5
CON-061920,ENT-16141,StellalexForge,Compensation & Benefits Manager,champion,sans_adresse,1,0,6
CON-000603,ENT-18645,VertilumLab & Co,People Ops Coordinator,utilisateur,adresse_perso,1,0,6
CON-068888,ENT-07006,Haldebelhub Group,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-033963,ENT-09904,Lumidorenergie SARL,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-023321,ENT-15741,Solilexworks Group,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-023693,ENT-06728,Grimohalretail & Co,Chargee de recrutement,utilisateur,sans_adresse,1,0,6
CON-030826,ENT-10070,LumiMobility France,HRBP,champion,sans_adresse,0,0,0
CON-045068,ENT-13131,OvaliviaSoft Group,People Ops Coordinator,utilisateur,sans_adresse,1,0,2
CON-074864,ENT-14965,Roccamarforge,CHRO,buyer,adresse_perso,0,0,0
CON-003177,ENT-07749,HeliotasLab SA,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-063683,ENT-00246,Altanexlabs,HR Intern,bruit,sans_adresse,1,0,6
CON-063074,ENT-06647,GrimodorImmo SA,HR Director,buyer,adresse_perso,0,0,0
CON-010314,ENT-09115,KelvifinIndustries France,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-061504,ENT-09126,KelviFlow,CEO,buyer,adresse_perso,0,0,0
CON-067847,ENT-18843,VertivenPharma,HR Officer,utilisateur,adresse_perso,1,0,6
CON-047550,ENT-02002,BriosolFlow,Directrice RH,buyer,sans_adresse,0,0,0
CON-020214,ENT-07125,Haldehallogistics SAS,CEO,buyer,sans_adresse,0,0,0
CON-072458,ENT-02817,CendrarinTech,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-050419,ENT-08503,Ivoroquilabs,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-033081,ENT-08448,IvoronexForge SAS,HR Manager,champion,sans_adresse,0,0,0
CON-047794,ENT-19810,Yellohallab,Charge de recrutement,utilisateur,sans_adresse,1,0,1
CON-016581,ENT-02844,CendrasolWorks,HR Officer,utilisateur,adresse_perso,1,0,2
CON-033637,ENT-18449,VectoviaPartners Group,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,4
CON-022900,ENT-00678,ArdenpraConsulting SA,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-029745,ENT-11456,Neovenforge & Co,HR Intern,bruit,sans_adresse,1,0,3
CON-020785,ENT-13158,Perricalconsulting & Co,People Ops Manager,champion,adresse_perso,1,0,4
CON-060262,ENT-01755,BriofinLogic France,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-063684,ENT-00246,Altanexlabs,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-036135,ENT-19648,WallivenPartners SARL,,sans_titre,adresse_perso,1,0,2
CON-046381,ENT-09594,Lorrilexlabs Group,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-002147,ENT-04348,Ederilumsystems,HR Intern,bruit,adresse_perso,0,0,0
CON-070347,ENT-15802,SolinexLab,Compensation & Benefits Manager,champion,sans_adresse,0,0,0
CON-051855,ENT-13239,PerrigorGroup France,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-045030,ENT-06492,Gallisolconsulting Group,People Ops Coordinator,utilisateur,adresse_perso,0,0,0
CON-021014,ENT-19937,Yellopraindustries Group,Chargee de recrutement,utilisateur,sans_adresse,1,0,3
CON-007229,ENT-10380,Mavihalconsulting France,Recruiter,utilisateur,adresse_perso,0,0,0
CON-047996,ENT-18204,Vectolexgroup SA,VP Human Resources,buyer,sans_adresse,0,0,0
CON-007110,ENT-02205,CaurigorSystems Group,Head of People,buyer,sans_adresse,0,0,0
CON-020880,ENT-19819,YellohalSolutions Group,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-050679,ENT-17285,Terrafinfinance SAS,Office Manager,bruit,sans_adresse,0,0,0
CON-051373,ENT-17198,Taloviaimmo SARL,HR Director,buyer,adresse_perso,0,0,0
CON-055688,ENT-08705,Juntofindynamics France,Head of People,buyer,adresse_perso,0,0,0
CON-004245,ENT-00515,Ardenfinfinance,Directeur RH,buyer,sans_adresse,0,0,0
CON-069827,ENT-06395,GallinexDynamics Group,Recruiter,utilisateur,sans_adresse,0,0,0
CON-041737,ENT-18934,VespidorIndustries SARL,Recruiter,utilisateur,sans_adresse,0,0,0
CON-035622,ENT-16680,SylvaquiPharma SARL,Responsable Recrutement,champion,sans_adresse,1,0,5
CON-021308,ENT-12703,Optivialab,Head of Talent Acquisition,buyer,sans_adresse,1,0,4
CON-034839,ENT-10864,Merilumworks France,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-008265,ENT-16896,Taloforge,Charge de recrutement,utilisateur,sans_adresse,1,0,2
CON-066435,ENT-16944,Talohalworks SA,Directeur RH,buyer,sans_adresse,0,0,0
CON-044694,ENT-02959,CorticalSoft,HR Officer,utilisateur,sans_adresse,1,0,2
CON-053608,ENT-00189,AltalumFinance France,HR Manager,champion,sans_adresse,0,0,0
CON-013551,ENT-15007,RoccaPartners,HR Business Partner,champion,sans_adresse,1,0,3
CON-068256,ENT-03002,CortifinLab SAS,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-058050,ENT-01347,Belfofood France,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-011332,ENT-11113,Neocalhub,HR Intern,bruit,sans_adresse,0,0,0
CON-055823,ENT-13720,Primolumhub,Recruiter,utilisateur,adresse_perso,1,1,3
CON-072671,ENT-03450,Delfihalsoft,Office Manager,bruit,sans_adresse,1,0,6
CON-016341,ENT-01714,Brioconseil SAS,Office Manager,bruit,adresse_perso,0,0,0
CON-016895,ENT-12128,Novanexlabs,Executive Assistant,bruit,sans_adresse,0,0,0
CON-054618,ENT-08313,IvorofinLabs SARL,,sans_titre,adresse_perso,1,0,2
CON-044948,ENT-16084,Stellagordynamics SA,,sans_titre,adresse_perso,0,0,0
CON-074518,ENT-01714,Brioconseil SAS,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-024549,ENT-02420,Caurisolpharma,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-033826,ENT-10112,LumipraRetail,HR Manager,champion,sans_adresse,0,0,0
CON-071502,ENT-12258,Novavendigital Group,,sans_titre,adresse_perso,0,0,0
CON-019494,ENT-16665,SylvaquiData,HR Business Partner,champion,adresse_perso,0,0,0
CON-004243,ENT-00384,AltaTech,Recruiter,utilisateur,adresse_perso,0,0,0
CON-029701,ENT-19701,Yellocaldynamics SA,Talent Acquisition Specialist,utilisateur,sans_adresse,1,0,6
CON-006824,ENT-20458,ZephitasFood,Charge de recrutement,utilisateur,adresse_perso,0,0,0
CON-033607,ENT-14852,RoccafinSolutions,Executive Assistant,bruit,sans_adresse,0,0,0
CON-047513,ENT-20373,Zephiprapartners,HR Intern,bruit,sans_adresse,0,0,0
CON-054520,ENT-19667,Wallivialabs Group,CHRO,buyer,adresse_perso,0,0,0
CON-046843,ENT-14594,Rapipraconseil,HR Manager,champion,adresse_perso,1,0,2
CON-030355,ENT-02773,Cendraprasolutions,Head of Talent Acquisition,buyer,adresse_perso,0,0,0
CON-022263,ENT-02302,Caurinexconseil,Chargee de recrutement,utilisateur,adresse_perso,0,0,0
CON-015233,ENT-09969,Lumigormedia,Compensation & Benefits Manager,champion,adresse_perso,0,0,0
CON-058458,ENT-11168,NeofinLogistics,CEO,buyer,sans_adresse,0,0,0
CON-074817,ENT-04565,Estevabelfinance,Recruiter,utilisateur,adresse_perso,0,0,0
CON-069300,ENT-00116,AltagorForge,Talent Acquisition Specialist,utilisateur,adresse_perso,0,0,0
CON-054939,ENT-04485,Ederisolretail SARL,Chargee de recrutement,utilisateur,sans_adresse,0,0,0
CON-036961,ENT-13069,OvalitasConsulting,Executive Assistant,bruit,sans_adresse,0,0,0
CON-071758,ENT-15873,SolirinPartners & Co,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-070489,ENT-16835,TalocalRetail Group,Head of HR Operations,buyer,sans_adresse,1,1,9
CON-068511,ENT-10433,Mavilumconseil SAS,HR Officer,utilisateur,adresse_perso,0,0,0
CON-068523,ENT-09828,Lorriviadigital,People Ops Manager,champion,adresse_perso,0,0,0
CON-065486,ENT-13791,PrimopraIndustries & Co,HR Intern,bruit,adresse_perso,0,0,0
CON-001435,ENT-07396,HaldeviaSystems SA,Compensation & Benefits Manager,champion,sans_adresse,1,0,7
CON-052480,ENT-11465,NeovenPartners SARL,Head of Talent Acquisition,buyer,sans_adresse,1,0,4
CON-054044,ENT-16954,Talolexenergie Group,CEO,buyer,sans_adresse,0,0,0
CON-075942,ENT-01502,Belfopraenergie France,Chief People Officer,buyer,sans_adresse,0,0,0
CON-029178,ENT-11765,Nordiquimedia SARL,Head of HR Operations,buyer,sans_adresse,0,0,0
CON-036634,ENT-19672,Walliviaretail France,HR Intern,bruit,sans_adresse,0,0,0
CON-044351,ENT-10346,MavifinMedia,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-058140,ENT-16285,Stellarinconseil SA,Executive Assistant,bruit,sans_adresse,1,0,2
CON-045170,ENT-12029,Novahalflow SAS,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-034912,ENT-05406,Fernocalforge & Co,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-043398,ENT-10434,MavilumConsulting SAS,Head of Talent Acquisition,buyer,sans_adresse,0,0,0
CON-033007,ENT-12040,NovahalPartners Group,Executive Assistant,bruit,adresse_perso,0,0,0
CON-002256,ENT-10478,MavinexData,People Ops Manager,champion,sans_adresse,1,0,2
CON-031250,ENT-08564,Ivorotasflow,Chief People Officer,buyer,sans_adresse,1,0,2
CON-069834,ENT-10275,Mavibelsoft,HR Officer,utilisateur,sans_adresse,1,0,2
CON-075644,ENT-13316,Perrilumimmo,,sans_titre,sans_adresse,1,0,2
CON-031739,ENT-00193,AltalumIndustries SARL,HR Manager,champion,adresse_perso,0,0,0
CON-029545,ENT-20450,ZephisolWorks SARL,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-001527,ENT-09162,KelvihalMobility & Co,Executive Assistant,bruit,adresse_perso,0,0,0
CON-024581,ENT-18741,Vertiquimedia SA,Talent Acquisition Manager,champion,sans_adresse,0,0,0
CON-027973,ENT-12885,Ovalilexgroup SARL,Chargee de recrutement,utilisateur,adresse_perso,1,0,3
CON-036366,ENT-00772,Ardensolutions France,Talent Acquisition Manager,champion,sans_adresse,1,0,2
CON-024973,ENT-04958,Estevaviaworks & Co,HR Business Partner,champion,adresse_perso,0,0,0
CON-019653,ENT-19094,VespinexDigital SAS,CHRO,buyer,adresse_perso,1,0,3
CON-041679,ENT-04484,EderisolPartners SARL,,sans_titre,sans_adresse,1,0,1
CON-052568,ENT-14512,RapilexMedia SARL,Head of People,buyer,adresse_perso,0,0,0
CON-020359,ENT-10141,Lumirinenergie & Co,HR Intern,bruit,sans_adresse,0,0,0
CON-050107,ENT-01366,BelfogorRetail Group,Charge de recrutement,utilisateur,sans_adresse,1,0,2
CON-036554,ENT-07400,Heliobelconsulting SAS,Responsable Recrutement,champion,sans_adresse,0,0,0
CON-049893,ENT-13818,Primoquilogistics,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-052159,ENT-03981,DorionexPharma,,sans_titre,sans_adresse,0,0,0
CON-063953,ENT-12221,NovasolForge SA,CHRO,buyer,sans_adresse,0,0,0
CON-000518,ENT-01493,Belfonextech,HR Manager,champion,adresse_perso,0,0,0
CON-032145,ENT-15564,Sereniviafinance & Co,Executive Assistant,bruit,sans_adresse,1,0,5
CON-045348,ENT-16061,StellafinImmo SARL,Talent Acquisition Specialist,utilisateur,sans_adresse,0,0,0
CON-027272,ENT-08470,Ivoropraconsulting SAS,Responsable Recrutement,champion,sans_adresse,1,0,6
CON-061235,ENT-14610,RapipraMobility,People Ops Manager,champion,sans_adresse,0,0,0
CON-035963,ENT-07352,HaldetasTech SAS,Talent Acquisition Manager,champion,adresse_perso,0,0,0
CON-067582,ENT-04908,EstevatasSolutions Group,HR Assistant,utilisateur,adresse_perso,0,0,0
CON-045130,ENT-05938,FlexilexMobility SAS,HR Manager,champion,sans_adresse,0,0,0
CON-026120,ENT-02751,CendraPartners SARL,HR Business Partner,champion,sans_adresse,0,0,0
CON-031551,ENT-08964,Juntosolworks SA,Office Manager,bruit,sans_adresse,0,0,0
CON-017509,ENT-01953,Brioquifinance,HR Assistant,utilisateur,adresse_perso,1,0,5
CON-056645,ENT-10067,Lumimartech France,HR Assistant,utilisateur,sans_adresse,0,0,0
CON-016938,ENT-02913,CendraviaServices SARL,HR Intern,bruit,adresse_perso,1,0,5
CON-029214,ENT-15090,Roccasolindustries Group,People Ops Coordinator,utilisateur,sans_adresse,0,0,0
CON-063195,ENT-00327,Altarinretail France,Talent Acquisition Specialist,utilisateur,adresse_perso,1,0,2
CON-048724,ENT-20402,ZephiquiSoft France,Charge de recrutement,utilisateur,sans_adresse,0,0,0
CON-042230,ENT-02930,CortibelLogic,HR Officer,utilisateur,adresse_perso,1,0,9
CON-065537,ENT-20314,Zephimarhub & Co,People Ops Manager,champion,sans_adresse,1,0,3
CON-057564,ENT-07585,Heliolumgroup Group,VP Human Resources,buyer,adresse_perso,0,0,0
